SUBURB, non_agg_sex_assault, serious_assault_result_injury, assault_police, dang_negli_acts, theft_from_motor_veh, prop_dam_by_fire_expl, POSTCODE, blackmail_extor, receive_handle_proceeds_crime, abduc_harass_other, id, agg_sex_assault, graffiti, sct_residence, common_assault, theft_from_shop, agg_robbery, SUBURB_NUMBER, non_assault_sex_off, serious_assault_not_result_injury, murder, other_acts_intend_cause_injury, obtain_benefit_by_decept, sct_non_residence, theft_illegal_use_mv, threatening_beh, other_fraud_decep_rel_offences, other_hom_rel_offences, month_year, total_offences, trespass_other, other_theft, non_agg_robbery, other_prop_damage_envl
"ALBERT PARK",0,1,0,0,0,0,"5014",0,0,0,237,0,0,0,0,0,0,501402,0,0,0,0,0,0,0,0,0,0,"Jul 2019",4,0,0,0,3
"DULWICH",0,0,0,0,0,0,"5065",0,0,0,2387,0,0,0,1,0,0,506501,0,0,0,0,0,0,0,0,0,0,"Jul 2019",2,0,1,0,0
"GLENSIDE",0,1,0,0,0,0,"5065",0,0,0,2399,0,0,3,1,6,0,506502,0,0,0,0,0,0,0,0,0,0,"Jul 2019",17,0,6,0,0
"LINDEN PARK",0,0,0,0,3,0,"5065",0,0,0,2411,0,0,0,0,0,0,506503,0,0,0,0,0,0,0,0,0,0,"Jul 2019",7,0,2,0,2
"TOORAK GARDENS",0,0,0,0,0,0,"5065",0,0,0,2423,0,0,2,0,0,0,506504,0,0,0,0,0,1,0,0,0,0,"Jul 2019",4,0,0,0,1
"TUSMORE",0,0,0,0,3,0,"5065",0,0,0,2434,0,0,2,0,0,0,506505,0,0,0,0,0,0,0,0,0,0,"Jul 2019",6,0,0,0,1
"BURNSIDE",0,0,0,0,1,0,"5066",0,0,0,2454,0,0,0,0,0,0,506602,0,0,0,0,0,1,1,0,1,0,"Jul 2019",5,0,1,0,0
"ERINDALE",0,0,0,0,1,0,"5066",0,0,0,2463,0,0,0,0,0,0,506603,0,1,0,0,1,0,0,0,0,0,"Jul 2019",6,1,2,0,0
"HAZELWOOD PARK",0,0,0,0,0,0,"5066",0,0,0,2475,0,0,0,0,0,0,506604,0,0,0,0,0,0,0,0,0,0,"Jul 2019",3,0,3,0,0
"STONYFELL",0,0,0,0,0,0,"5066",0,0,0,2485,0,0,0,0,0,0,506605,0,0,0,0,1,0,1,0,0,0,"Jul 2019",2,0,0,0,0
"ALBERTON",0,1,0,0,3,0,"5014",0,0,0,249,0,0,0,0,0,0,501401,0,0,0,0,0,1,1,0,2,0,"Jul 2019",13,0,4,0,1
"WATTLE PARK",0,0,0,0,0,0,"5066",0,0,0,2494,0,0,0,0,0,0,506607,0,0,0,0,0,0,1,0,0,0,"Jul 2019",1,0,0,0,0
"BEULAH PARK",0,0,0,0,0,0,"5067",0,0,0,2505,0,0,1,0,0,0,506701,0,0,0,0,0,0,0,0,0,0,"Jul 2019",1,0,0,0,0
"KENT TOWN",0,0,0,0,2,0,"5067",0,0,0,2517,0,0,3,0,0,0,506702,0,0,0,0,0,0,1,0,0,0,"Jul 2019",21,2,8,0,5
"NORWOOD",0,0,0,0,4,0,"5067",0,0,0,2529,0,1,1,0,6,0,506703,0,2,0,0,3,1,0,0,1,0,"Jul 2019",30,1,6,0,4
"BEDFORD PARK",0,1,0,0,1,0,"5042",0,2,1,2541,0,0,0,3,2,0,504201,0,1,0,0,0,0,1,0,1,0,"Jul 2019",15,0,0,0,2
"CLOVELLY PARK",0,1,0,0,0,0,"5042",0,0,0,2554,0,0,1,1,0,0,504202,0,0,0,0,0,0,0,0,1,0,"Jul 2019",6,1,1,0,0
"PASADENA",0,0,0,0,0,0,"5042",0,0,1,2566,0,0,0,1,3,0,504203,0,1,0,1,0,0,0,0,0,0,"Jul 2019",10,0,2,0,1
"ST MARYS",0,0,0,0,1,0,"5042",0,0,0,2578,0,0,1,0,0,0,504204,0,1,0,0,2,1,0,0,0,0,"Jul 2019",18,0,12,0,0
"TONSLEY",0,0,0,0,0,0,"5042",0,0,0,2590,0,0,1,0,0,0,504205,0,0,0,0,0,0,0,0,1,0,"Jul 2019",2,0,0,0,0
"ASCOT PARK",0,0,0,0,3,0,"5043",0,0,0,2601,0,0,3,1,4,0,504301,0,3,0,2,1,0,0,0,0,0,"Jul 2019",18,0,0,0,1
"CHELTENHAM",0,0,0,0,3,0,"5014",0,0,0,261,0,0,1,1,0,0,501403,0,0,0,0,0,0,2,0,0,0,"Jul 2019",13,0,3,0,3
"MARION",0,1,0,0,3,0,"5043",0,0,0,2613,0,0,2,2,3,0,504302,0,0,0,0,0,1,1,0,0,0,"Jul 2019",23,1,5,0,4
"PARA VISTA",0,0,0,0,1,0,"5093",0,0,0,2625,0,0,1,0,0,0,509301,0,4,0,0,0,2,0,0,0,0,"Jul 2019",18,1,1,0,8
"VALLEY VIEW",0,2,1,0,3,0,"5093",0,0,0,2637,0,0,4,4,0,1,509302,0,2,0,0,0,1,1,0,0,0,"Jul 2019",36,2,8,0,7
"CAVAN",0,1,0,0,0,0,"5094",0,0,0,2649,0,0,0,2,2,0,509401,0,0,0,0,0,0,2,0,0,0,"Jul 2019",18,0,8,0,3
"DRY CREEK",0,0,0,0,0,0,"5094",0,0,1,2661,0,0,0,1,0,1,509402,0,1,0,0,1,0,1,1,0,0,"Jul 2019",18,1,10,0,0
"GEPPS CROSS",0,0,0,0,1,0,"5094",0,0,0,2673,0,0,0,1,12,0,509403,0,0,0,0,0,0,1,0,1,0,"Jul 2019",24,0,8,0,0
"MAWSON LAKES",0,0,0,0,28,1,"5095",0,1,0,2685,0,2,6,2,5,0,509503,0,5,0,0,3,1,6,1,2,0,"Jul 2019",115,0,39,0,13
"COLLINSWOOD",0,0,0,0,0,0,"5081",0,0,0,2698,0,0,0,0,1,0,508101,0,1,0,0,0,0,0,0,0,0,"Jul 2019",6,0,3,0,1
"GILBERTON",0,2,0,0,2,0,"5081",0,0,0,2710,0,0,1,1,0,0,508102,0,0,0,0,1,0,0,0,1,0,"Jul 2019",10,0,0,0,2
"MEDINDIE",0,0,0,0,1,0,"5081",0,0,0,2722,0,0,1,0,0,0,508103,0,1,0,0,0,0,2,0,0,0,"Jul 2019",6,0,0,0,1
"HENDON",0,0,0,0,0,0,"5014",0,0,0,273,0,0,0,0,0,0,501404,0,1,0,0,0,0,0,0,0,0,"Jul 2019",6,1,3,0,1
"MEDINDIE GARDENS",0,0,0,0,0,0,"5081",0,0,0,2732,0,0,0,0,0,0,508104,0,0,0,0,0,0,0,0,0,0,"Jul 2019",1,0,0,0,1
"NORTHFIELD",0,0,0,0,1,1,"5085",0,2,0,2741,0,0,1,0,1,0,508503,0,0,0,0,1,0,1,0,0,0,"Jul 2019",13,1,2,0,2
"NORTHGATE",0,0,0,0,1,0,"5085",0,0,0,2753,0,0,0,0,0,0,508504,0,1,0,0,0,0,0,0,2,0,"Jul 2019",5,0,1,0,0
"GILLES PLAINS",0,1,1,0,7,3,"5086",0,0,0,2768,0,0,2,0,13,0,508601,0,1,0,0,0,1,1,0,0,0,"Jul 2019",49,1,9,0,9
"GREENACRES",0,1,0,0,3,0,"5086",0,0,0,2780,0,0,0,1,2,0,508602,0,0,0,0,0,1,0,0,0,0,"Jul 2019",17,0,4,0,5
"HAMPSTEAD GARDENS",0,0,0,0,0,0,"5086",0,0,0,2792,0,0,0,0,0,0,508603,0,0,0,0,0,0,0,1,1,0,"Jul 2019",7,2,2,0,1
"HILLCREST",0,0,0,0,4,0,"5086",0,1,0,2804,0,2,1,0,2,0,508604,0,1,0,0,1,0,0,0,0,0,"Jul 2019",20,0,5,0,3
"MANNINGHAM",0,0,0,0,3,0,"5086",0,0,0,2816,0,0,0,0,0,0,508605,0,1,0,0,0,0,0,0,0,0,"Jul 2019",5,0,1,0,0
"OAKDEN",0,1,0,0,0,0,"5086",0,0,0,2828,0,0,0,5,0,0,508606,0,2,0,0,0,1,0,0,0,0,"Jul 2019",16,0,3,0,4
"QUEENSTOWN",0,0,0,0,3,0,"5014",0,0,0,284,0,0,1,1,0,0,501405,0,0,0,0,0,0,1,0,0,0,"Jul 2019",8,0,1,0,1
"KLEMZIG",0,0,0,0,5,0,"5087",0,0,0,2840,0,0,3,1,1,0,508701,0,0,0,0,2,2,1,0,0,0,"Jul 2019",29,2,8,0,4
"SKYE",0,0,0,0,1,0,"5072",0,0,0,2852,0,0,0,0,0,0,507204,0,0,0,0,0,0,0,0,0,0,"Jul 2019",1,0,0,0,0
"HECTORVILLE",0,0,0,0,3,0,"5073",0,0,0,2879,0,0,5,0,0,0,507301,0,3,0,0,1,1,0,0,0,0,"Jul 2019",19,0,3,0,3
"ROSTREVOR",0,0,0,0,1,1,"5073",0,0,0,2891,0,0,2,0,0,0,507302,0,0,0,0,0,0,0,0,0,0,"Jul 2019",11,0,3,0,4
"TRANMERE",0,0,0,0,0,0,"5073",0,0,0,2903,0,1,1,0,0,0,507303,0,0,0,0,0,1,0,0,0,0,"Jul 2019",10,1,5,0,1
"CAMPBELLTOWN",0,2,0,0,2,0,"5074",0,2,0,2915,0,0,4,1,1,1,507401,0,3,0,0,0,2,0,0,1,0,"Jul 2019",41,1,11,0,10
"NAILSWORTH",0,0,0,0,1,0,"5083",0,0,0,2927,0,2,1,1,1,0,508302,0,2,0,0,0,0,1,0,0,0,"Jul 2019",16,1,4,0,2
"SEFTON PARK",0,0,0,0,2,0,"5083",0,1,0,2939,0,0,1,1,8,0,508303,0,1,0,0,0,0,1,0,1,0,"Jul 2019",24,2,3,0,3
"BLAIR ATHOL",0,1,0,0,7,0,"5084",0,1,2,2951,0,0,7,6,10,0,508401,0,5,0,0,2,0,4,3,0,0,"Jul 2019",81,5,16,0,12
"ROYAL PARK",0,0,0,0,4,0,"5014",0,0,1,296,0,0,3,3,4,0,501406,0,2,0,0,1,1,1,0,0,0,"Jul 2019",26,0,2,0,4
"KILBURN",0,4,0,1,3,1,"5084",0,1,0,2963,0,0,4,6,12,0,508402,0,8,0,0,1,1,2,0,0,1,"Jul 2019",81,2,21,0,13
"CLEARVIEW",0,1,0,0,0,0,"5085",0,0,0,2976,0,0,6,1,5,0,508501,0,1,0,0,0,0,0,0,0,0,"Jul 2019",28,1,7,0,6
"ENFIELD",0,0,0,0,3,1,"5085",0,1,0,2988,0,0,4,1,0,1,508502,0,1,0,0,1,3,2,0,0,0,"Jul 2019",37,3,8,0,8
"LIGHTSVIEW",0,0,0,0,3,0,"5085",0,0,0,3000,0,0,0,1,0,0,508505,0,0,0,0,0,1,0,0,1,0,"Jul 2019",16,0,7,0,3
"WINDSOR GARDENS",0,0,0,0,3,0,"5087",0,0,0,3012,0,0,1,1,3,0,508702,0,0,0,0,0,3,3,0,0,0,"Jul 2019",24,1,6,0,3
"HOLDEN HILL",0,3,0,0,3,0,"5088",0,0,0,3024,0,0,0,0,2,0,508801,0,0,0,0,0,0,0,1,0,0,"Jul 2019",28,2,14,0,3
"HIGHBURY",0,0,0,2,1,0,"5089",0,0,0,3036,0,0,3,0,3,0,508901,0,0,0,0,1,0,2,0,1,0,"Jul 2019",18,1,3,0,1
"HOPE VALLEY",0,1,0,0,6,0,"5090",0,0,0,3048,0,0,2,1,2,0,509001,0,0,0,0,2,2,0,0,0,0,"Jul 2019",24,0,4,0,4
"BANKSIA PARK",0,0,0,0,1,2,"5091",0,0,1,3060,0,0,1,2,0,0,509101,0,0,0,0,0,1,0,0,0,0,"Jul 2019",9,0,0,0,1
"TEA TREE GULLY",0,0,0,0,0,0,"5091",0,0,0,3072,0,0,0,0,1,0,509102,0,4,0,0,0,0,0,0,0,0,"Jul 2019",9,1,0,0,3
"BIRKENHEAD",0,0,0,0,0,0,"5015",0,1,0,308,0,1,2,0,0,0,501501,0,2,0,0,1,0,1,0,0,0,"Jul 2019",15,0,3,0,4
"VISTA",0,0,0,0,0,0,"5091",0,0,0,3083,0,0,0,0,0,0,509103,0,0,0,0,0,0,1,0,0,0,"Jul 2019",1,0,0,0,0
"MODBURY",0,0,0,0,11,0,"5092",0,0,0,3093,0,1,0,4,29,0,509201,0,5,0,0,2,2,0,2,0,0,"Jul 2019",81,2,18,0,5
"NORTH ADELAIDE",0,1,0,0,10,0,"5006",0,2,0,31,0,0,3,4,5,0,500601,0,6,0,0,1,2,3,1,0,0,"Jul 2019",68,1,16,0,13
"MODBURY HEIGHTS",0,0,0,0,0,0,"5092",0,0,0,3105,0,0,1,1,3,0,509202,0,1,0,0,0,1,1,0,1,0,"Jul 2019",12,0,2,0,1
"MODBURY NORTH",0,0,0,0,9,0,"5092",0,0,0,3117,0,1,2,0,1,0,509203,0,1,0,0,0,0,1,0,0,0,"Jul 2019",20,0,1,0,4
"SMITHFIELD",0,3,0,0,3,1,"5114",0,0,1,3131,0,0,2,2,16,0,511408,0,2,0,0,0,0,0,0,2,0,"Jul 2019",71,1,30,0,8
"SMITHFIELD PLAINS",0,0,0,0,3,0,"5114",0,2,0,3143,0,0,2,2,2,0,511409,0,4,0,0,0,1,1,0,0,0,"Jul 2019",34,2,9,0,6
"YATTALUNGA",0,0,0,0,0,0,"5114",0,0,0,3158,0,0,0,0,0,0,511411,0,0,0,0,0,0,0,0,0,0,"Jul 2019",2,1,1,0,0
"KUDLA",0,0,0,0,0,1,"5115",0,1,0,3163,0,0,0,0,0,0,511501,0,0,0,0,0,1,1,0,0,0,"Jul 2019",4,0,0,0,0
"MUNNO PARA",0,0,0,0,3,1,"5115",0,0,0,3174,0,1,2,6,10,0,511502,0,0,0,0,0,1,5,0,1,0,"Jul 2019",59,0,17,0,12
"MUNNO PARA DOWNS",0,0,0,0,0,1,"5115",0,0,0,3185,0,0,0,0,0,0,511503,0,0,0,0,0,1,1,0,0,0,"Jul 2019",3,0,0,0,0
"SALISBURY HEIGHTS",0,0,0,2,1,0,"5109",0,0,0,3196,0,0,1,0,0,0,510903,0,1,0,0,0,1,1,0,0,0,"Jul 2019",9,0,1,0,1
"ETHELTON",0,0,0,0,4,0,"5015",0,0,0,320,0,0,2,0,0,0,501502,0,1,0,0,0,2,0,0,0,0,"Jul 2019",16,1,3,0,3
"SALISBURY PARK",0,0,0,0,1,0,"5109",0,0,0,3208,0,1,2,0,0,1,510904,0,2,0,0,1,0,0,0,0,0,"Jul 2019",13,0,2,0,3
"SALISBURY PLAIN",0,0,0,0,0,0,"5109",0,0,0,3220,0,0,0,0,3,0,510905,0,0,0,0,0,0,0,0,1,0,"Jul 2019",8,0,3,0,1
"BOLIVAR",0,0,0,0,1,0,"5110",0,0,0,3232,0,0,0,0,10,0,511001,0,0,0,0,1,0,0,0,0,0,"Jul 2019",36,0,24,0,0
"ELIZABETH VALE",0,2,0,0,2,2,"5112",0,1,0,3244,0,0,3,2,0,0,511205,0,5,0,0,1,1,3,0,0,0,"Jul 2019",37,0,9,0,6
"HILLBANK",0,0,0,0,1,1,"5112",0,0,0,3256,0,0,3,2,4,0,511206,0,0,0,0,0,0,0,0,0,0,"Jul 2019",30,1,18,0,0
"DAVOREN PARK",0,5,0,0,7,1,"5113",0,0,0,3268,0,0,9,6,6,1,511306,0,6,0,0,1,2,4,1,1,0,"Jul 2019",80,1,14,0,15
"EDINBURGH NORTH",0,0,0,0,0,0,"5113",0,0,0,3279,0,0,0,0,0,0,511305,0,0,0,0,0,1,0,0,0,0,"Jul 2019",2,0,1,0,0
"ELIZABETH DOWNS",0,1,0,0,5,1,"5113",0,1,0,3291,0,0,5,4,0,0,511301,0,4,0,1,2,1,4,0,1,0,"Jul 2019",46,2,6,0,8
"ELIZABETH NORTH",0,0,0,0,6,0,"5113",0,1,0,3303,0,0,4,2,0,1,511303,0,1,0,0,1,1,4,0,0,0,"Jul 2019",42,2,9,0,10
"ELIZABETH PARK",0,3,0,0,3,2,"5113",0,1,0,3315,0,0,5,3,10,0,511304,0,3,0,1,2,0,1,1,0,0,"Jul 2019",51,1,9,0,6
"GLANVILLE",0,0,0,0,0,0,"5015",0,0,0,332,0,0,0,0,0,0,501503,0,1,0,0,0,1,1,0,0,0,"Jul 2019",8,2,1,0,2
"BURTON",0,1,0,0,4,0,"5110",0,0,0,3327,0,0,4,0,5,0,511002,0,2,0,1,0,2,3,0,0,0,"Jul 2019",31,1,4,0,4
"DIREK",0,0,0,0,0,0,"5110",0,0,0,3339,0,0,0,0,0,0,511003,0,0,0,0,0,0,0,0,0,0,"Jul 2019",8,0,8,0,0
"GLOBE DERBY PARK",0,0,0,0,0,1,"5110",0,0,0,3350,0,0,0,0,0,0,511006,0,0,0,0,0,0,0,0,0,0,"Jul 2019",1,0,0,0,0
"WATERLOO CORNER",0,0,0,0,2,1,"5110",0,0,0,3368,0,0,1,0,0,0,511005,0,1,0,0,0,0,1,0,0,0,"Jul 2019",8,2,0,0,0
"EDINBURGH",0,0,0,0,1,0,"5111",0,0,0,3379,0,1,0,0,0,0,511101,0,0,0,0,0,0,0,0,0,0,"Jul 2019",6,1,3,0,0
"ELIZABETH",0,2,2,2,10,1,"5112",0,7,0,3391,0,1,1,11,28,0,511201,0,6,0,4,4,0,6,0,2,0,"Jul 2019",129,1,32,0,9
"ELIZABETH EAST",0,0,0,0,5,2,"5112",0,0,0,3403,0,1,4,5,0,0,511202,0,3,0,0,0,0,4,1,0,0,"Jul 2019",43,0,3,0,15
"ELIZABETH GROVE",0,1,0,0,1,1,"5112",0,0,0,3415,0,1,3,1,0,0,511203,0,4,0,0,1,0,1,0,0,0,"Jul 2019",35,1,7,0,13
"ELIZABETH SOUTH",0,3,0,0,4,1,"5112",0,1,0,3427,0,0,4,4,6,1,511204,0,5,0,0,0,0,2,0,0,0,"Jul 2019",59,5,11,0,12
"POORAKA",0,0,1,0,8,1,"5095",0,0,0,3439,0,0,2,5,4,0,509501,0,1,0,0,9,0,3,0,2,0,"Jul 2019",64,1,19,0,8
"ANGLE PARK",0,0,0,0,8,0,"5010",0,0,1,344,0,1,1,0,0,0,501001,0,2,0,0,2,0,0,0,0,0,"Jul 2019",20,0,5,0,0
"GULFVIEW HEIGHTS",0,0,0,0,0,0,"5096",0,0,0,3451,0,0,0,0,0,0,509603,0,0,0,0,0,1,0,0,0,0,"Jul 2019",1,0,0,0,0
"PARA HILLS",0,1,1,0,2,1,"5096",0,2,0,3463,0,0,2,1,4,1,509601,0,2,0,0,1,1,2,0,0,0,"Jul 2019",43,0,14,0,8
"PARA HILLS WEST",0,0,0,0,3,0,"5096",0,1,0,3475,0,0,0,1,4,1,509602,0,2,0,0,1,3,1,0,0,0,"Jul 2019",40,0,19,0,4
"REDWOOD PARK",0,0,0,0,0,0,"5097",0,0,0,3487,0,0,0,0,0,0,509701,0,0,0,0,1,0,2,0,0,0,"Jul 2019",4,0,1,0,0
"RIDGEHAVEN",0,1,0,0,0,0,"5097",0,0,0,3499,0,0,1,0,0,0,509702,0,2,0,0,0,1,0,0,0,0,"Jul 2019",11,0,3,0,3
"ST AGNES",0,0,0,0,0,0,"5097",0,0,0,3511,0,0,1,0,2,0,509703,0,1,0,0,0,1,1,0,0,0,"Jul 2019",12,0,5,0,1
"INGLE FARM",0,5,0,1,14,0,"5098",0,1,0,3523,0,0,5,1,20,0,509801,0,3,0,0,1,3,5,0,2,0,"Jul 2019",77,0,8,0,8
"WALKLEY HEIGHTS",0,1,0,0,0,0,"5098",0,0,0,3535,0,1,1,0,1,0,509802,0,1,0,0,1,0,1,0,0,0,"Jul 2019",8,0,1,0,0
"PARAFIELD",0,0,0,1,1,0,"5106",0,0,0,3547,0,0,0,0,15,0,510601,0,2,0,0,1,0,0,0,1,0,"Jul 2019",26,0,5,0,0
"SALISBURY SOUTH",0,0,0,0,1,1,"5106",0,0,0,3559,0,1,0,0,0,0,510602,0,0,0,0,1,1,1,0,0,0,"Jul 2019",12,1,4,0,1
"FERRYDEN PARK",0,1,0,1,5,0,"5010",0,0,0,356,0,0,3,1,0,1,501002,0,0,0,0,0,0,0,0,1,0,"Jul 2019",24,0,5,0,6
"GREEN FIELDS",0,0,0,0,0,0,"5107",0,2,0,3570,0,0,0,0,0,0,510701,0,0,0,0,0,0,0,0,0,0,"Jul 2019",7,0,5,0,0
"PARAFIELD GARDENS",0,2,0,0,9,1,"5107",0,2,0,3580,0,0,10,4,5,1,510702,0,7,0,1,4,2,5,0,1,0,"Jul 2019",83,2,10,0,17
"PARALOWIE",0,2,0,1,13,0,"5108",0,0,1,3592,0,0,10,7,7,0,510801,0,5,0,0,1,1,4,0,1,0,"Jul 2019",82,2,16,0,11
"SALISBURY",0,3,1,0,12,0,"5108",0,0,0,3605,0,0,8,8,15,2,510802,0,5,0,1,3,1,2,1,1,0,"Jul 2019",120,0,40,0,17
"SALISBURY DOWNS",0,1,0,0,4,0,"5108",0,2,0,3617,0,0,6,2,11,1,510803,0,5,0,0,1,0,1,0,0,0,"Jul 2019",80,6,27,0,13
"SALISBURY NORTH",0,2,0,1,11,0,"5108",0,3,0,3629,0,2,2,5,9,0,510804,0,7,0,0,0,4,2,0,1,0,"Jul 2019",74,6,6,0,13
"BRAHMA LODGE",0,0,0,0,0,0,"5109",0,0,0,3641,0,0,4,2,0,0,510901,0,0,0,0,0,0,1,0,0,0,"Jul 2019",14,0,1,0,6
"SALISBURY EAST",0,1,0,0,5,0,"5109",0,0,0,3653,0,0,3,1,1,0,510902,0,2,0,0,0,0,1,0,0,0,"Jul 2019",31,0,11,0,6
"VALE PARK",0,0,0,0,3,0,"5081",0,0,0,3665,0,0,2,0,0,0,508105,0,0,0,0,0,1,0,0,0,0,"Jul 2019",7,0,0,0,1
"WALKERVILLE",0,0,0,0,2,0,"5081",0,0,0,3677,0,0,2,0,6,0,508106,0,1,0,0,0,0,0,1,0,0,"Jul 2019",16,0,2,0,2
"REGENCY PARK",0,0,0,0,3,0,"5010",0,0,0,368,0,0,0,0,0,0,501003,0,0,0,0,0,0,0,0,1,0,"Jul 2019",7,0,2,0,1
"FITZROY",0,0,0,0,1,0,"5082",0,1,0,3688,0,0,0,0,0,0,508201,0,1,0,0,0,0,1,0,0,0,"Jul 2019",5,0,0,0,1
"OVINGHAM",0,0,0,2,2,0,"5082",0,0,0,3698,0,0,0,0,0,1,508202,0,0,0,0,0,0,0,0,0,0,"Jul 2019",7,1,0,0,1
"PROSPECT",0,0,1,1,13,1,"5082",0,0,0,3711,0,3,8,0,19,0,508203,0,4,0,0,3,5,2,0,1,0,"Jul 2019",91,2,12,0,16
"THORNGATE",0,0,0,0,0,0,"5082",0,0,0,3723,0,0,0,0,5,0,508204,0,0,0,0,0,0,0,0,0,0,"Jul 2019",9,0,4,0,0
"BROADVIEW",0,0,0,0,4,0,"5083",0,1,0,3735,0,0,2,0,4,0,508301,0,1,0,0,0,0,0,0,0,0,"Jul 2019",26,1,10,0,3
"MONTACUTE",0,0,0,0,0,0,"5134",0,0,0,3747,0,0,0,0,0,0,513401,0,2,0,0,0,0,0,0,0,0,"Jul 2019",2,0,0,0,0
